id,smiles,notes,params_json
CHEMBL1215828,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC(O)CN[C@H](C)Cc2ccc([N+](=O)[O-])cc2)C[C@@H](C)NC(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,
CHEMBL1159694,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)cc1.O=C(O)C(F)(F)F,,
CHEMBL1185598,CCCCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ncc[nH]1,,
CHEMBL1186068,O=P(O)(O)OC[C@H]1O[C@H](OCCCCCCCCCCO[C@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,,
CHEMBL1185453,O=[N+]([O-])c1ccc(C[N+]23CCC4[C@@H]5/C(=C\N6c7ccccc7[C@@]78CC[N+]9(Cc%10ccc([N+](=O)[O-])cc%10)CC%10=CCO[C@H]([C@@H]([C@H]67)[C@H]%10C[C@@H]89)N5c5ccccc5)[C@@H](C[C@@H]42)/C(=C\CO)C3)cc1,,
CHEMBL1237043,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](C)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,
CHEMBL1169667,CN(/N=C/c1ccc(OP2(Oc3ccc(/C=N/N(C)P(=S)(Oc4ccc(/C=C/P(=O)([O-])O)cc4)Oc4ccc(/C=C/P(=O)([O-])O)cc4)cc3)=NP(Oc3ccc(/C=N/N(C)P(=S)(Oc4ccc(/C=C/P(=O)([O-])O)cc4)Oc4ccc(/C=C/P(=O)([O-])O)cc4)cc3)(Oc3ccc(/C=N/N(C)P(=S)(Oc4ccc(/C=C/P(=O)([O-])O)cc4)Oc4ccc(/C=C/P(=O)([O-])O)cc4)cc3)=NP(Oc3ccc(/C=N/N(C)P(=S)(Oc4ccc(/C=C/P(=O)([O-])O)cc4)Oc4ccc(/C=C/P(=O)([O-])O)cc4)cc3)(Oc3ccc(/C=N/N(C)P(=S)(Oc4ccc(/C=C/P(=O)([O-])O)cc4)Oc4ccc(/C=C/P(=O)([O-])O)cc4)cc3)=N2)cc1)P(=S)(Oc1ccc(/C=C/P(=O)([O-])O)cc1)Oc1ccc(/C=C/P(=O)([O-])O)cc1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],,
CHEMBL1172244,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,,
CHEMBL16498,C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1,,
CHEMBL1202021,CN1CC2CC1CN2CCOC(c1ccc(F)cc1)c1ccc(F)cc1.O=C(O)C(=O)O,,
CHEMBL4116141,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1NC(=O)C1CCNCC1,,
CHEMBL1186159,COC(=O)c1ccc(COC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,,
CHEMBL1185211,O=C1CCON1CC#CCN1CCCCC1,,
CHEMBL1075668,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(F)cc1,,
CHEMBL1195116,CN1CCC2(CC1)OC(=S)N(C(C)(C)C)C2=O,,
CHEMBL3347316,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,,
CHEMBL1229187,Nc1cncc(-c2ccccc2O[C@H]2C[C@@H]3CNC[C@H]2C3)c1,,
CHEMBL1159835,CC(=O)CCC(=O)Nc1ccc2c(Cl)c(OCCSC(=N)N)oc(=O)c2c1,,
CHEMBL1159576,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C/CCCCCC)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,,
CHEMBL1159639,Cc1ccc2oc(=O)c3c(O)c4cccc(O[C@H]5O[C@H](C)[C@H](O)[C@H](O)[C@H]5O)c4c4oc(=O)c1c2c34,,
CHEMBL1171446,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,,
CHEMBL1215108,CCC(C)C(=O)O[C@@H]1[C@@H]2OC[C@]3(C)[C@H](OC(C)=O)C[C@H](OC(C)=O)[C@](C)([C@H]4CC[C@@]5(C)[C@H](c6ccoc6)OC(=O)[C@@H]6O[C@@]65[C@]14C)[C@@H]23,,
CHEMBL4116148,CC(C)(C)c1cc(Cn2cc(C(=O)NCCNC(=N)N)nn2)cc(C(C)(C)C)c1,,
CHEMBL3347322,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O,,
CHEMBL1190414,CC(=O)c1cccc(-c2cccc(NC3=NCCN3)c2C)c1,,
CHEMBL1189498,COc1cccc(OC)c1C/N=C(\N)c1cc2cc(F)ccc2[nH]1,,
CHEMBL1188172,CCN(CCCl)CCNc1c2ccccc2nc2ccc(OC)cc12,,
CHEMBL1182827,C[C@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2,,
CHEMBL1172429,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,,
CHEMBL1171794,COc1ccc(/C=N/NC(=O)Nc2cccc3ccccc23)cc1,,
CHEMBL1162071,O=C(O)[C@@H]1O[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,,
CHEMBL1159426,C[C@H]1O[C@@H](OC2CC[C@@]3(C)C(CC[C@]4(C)C3C=C[C@]35OC[C@@]6(CCC(C)(C)CC63)[C@@H](O)C[C@]54C)C2(C)C)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,,
CHEMBL3347307,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,,
CHEMBL1200037,CNCCCO/N=C1\CC[C@@]2(C)[C@H](C1)/C(=N/OC)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,,
CHEMBL1200714,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,,
CHEMBL1195488,CCc1ccsc1C(=NOCCN1CCC[C@@H](C(=O)O)C1)c1sccc1CC,,
CHEMBL1198802,N#C[C@@H]1CSCN1C(=O)CN(N)C1CCN(CCCNC2CC2=O)CC1,,
CHEMBL1197234,CC(C)(C)OC(=O)N[C@@H](CCCN)CC(=O)NC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CNC(O)[C@H](CCCN)NC(=O)OC(C)(C)C)O[C@@H]7CNC(=O)[C@H](CCCN)NC(=O)OC(C)(C)C)O[C@@H]6CNC(=O)[C@H](CCCN)NC(=O)OC(C)(C)C)O[C@@H]5CNC(=O)[C@H](CCCN)NC(=O)OC(C)(C)C)O[C@@H]4CNC(=O)[C@H](CCCN)NC(=O)OC(C)(C)C)O[C@@H]3CNC(=O)[C@H](CCCN)NC(=O)OC(C)(C)C,,
CHEMBL1163275,COc1cc(C(=O)OCc2cc(COC(=O)c3ccc(O)c(OC)c3)cc(COC(=O)c3ccc(O)c(OC)c3)c2)ccc1O,,
CHEMBL1186245,C(=C/c1ccccc1)\CN1CCN(CCCCCCn2c3ccccc3c3ccccc32)CC1,,
CHEMBL1185377,O=[N+]([O-])c1cc2c(cc1CCCCc1sc(Nc3ccccc3)n[n+]1-c1ccccc1)OCO2,,
CHEMBL1187493,C(#Cc1cc(C#CCCC[n+]2cccc(Cc3ccccc3)c2)c(C#CCCC[n+]2cccc(Cc3ccccc3)c2)cc1C#CCCC[n+]1cccc(Cc2ccccc2)c1)CCC[n+]1cccc(Cc2ccccc2)c1,,
CHEMBL1187616,CN1CCN(C[C@@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1,,
CHEMBL1185027,NC(=O)[C@H]1NCC[C@@H]1NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],,
CHEMBL1162109,CC(C)NC[C@@H](O)Cn1c2c(c3ccccc31)CCc1c-2cnn1-c1ccccc1,,
CHEMBL1162123,O=C1C(NCc2ccc3c(c2)OCO3)=CC2=NCCc3c[nH]c1c32,,
CHEMBL1163473,CC(C)[C@H](NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1)C(=O)O,,
CHEMBL1172235,CNc1ccnc2c1ncn2[C@@H]1O[C@H](CO)[C@](O)(CO)[C@H]1O,,
CHEMBL1182365,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C[n+]1cnc2c(ncn2C)c1N,,
CHEMBL1187879,Clc1cccc(Cl)c1C[n+]1ccc2ccccc2c1,,
CHEMBL1180192,CCCN(Cc1cccc(CN(CCC)C(=N)N)n1)C(=N)N,,
CHEMBL1200609,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,
CHEMBL1184883,Cc1c2c(c(CCCCCN)c3c1Oc1ccccc1O3)C(=O)OC2,,
CHEMBL1188581,Cc1ccccc1S(=O)(=O)N(Cc1ccccc1)[C@H]1CNC[C@@H]1N(Cc1ccccc1)S(=O)(=O)c1ccccc1C,,
CHEMBL1199124,N/C(=N\O)c1ccc(-c2cnc(-c3ccc(/C(N)=N\O)nc3)s2)cn1,,
CHEMBL1181431,CC[S+]1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,,
CHEMBL1165530,CCOC(=O)C1(O)CC(c2ccc(Br)cc2)C2=C(CC(C)(C)CC2=O)O1,,
CHEMBL1160383,CC(=O)O[C@@]12CO[C@@H]1C[C@H](OC(=O)CCCC(=O)O)[C@@]1(C)C(=O)[C@H](OC(=O)CCCC(=O)O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,,
CHEMBL3347317,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,,
CHEMBL1183536,COC(=O)[C@H](CCSC)NC(=O)[C@@H]1C[C@H](Oc2ccccc2)CN1C(=O)CCC[C@@H](N)CS,,
CHEMBL1188474,NCCc1cnc(S)n1[C@H]1CCc2c(F)cc(F)cc2C1,,
CHEMBL1185041,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(C(=O)Nc5cc(C(=O)Nc6cc(C(=O)Nc7cc(C(=O)NCCC(=N)N)n(C)c7)n(C)c6)n(C)c5)nc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N,,
CHEMBL1185048,COCCOCCOCCOC(=O)C1(C(=O)OCCOCCOCCOC)C23C4=c5c6c7c8c9c%10c%11c%12c%13c9c9c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c%24c(c-%11c(c2c%24c2c%11c%24c%25c(c5c5c6c(c8%14)c%15c6c%17c(c%25c56)c5c%18c%21c(c%232)c%245)C%1113)C4C%107)C%12C%22C%201CN(CCOCCOCCN)CC%131C9C%19%16,,
CHEMBL1185374,Cc1cn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3O)[C@@H](COCc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)O2)c(=O)[nH]c1=O,,
CHEMBL1182722,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3OC1CC(NCc2ccc(CNC3CC(O[C@H]4C[C@](O)(C(C)=O)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)OC(C)C3O)cc2)C(O)C(C)O1,,
CHEMBL1184463,COc1ccc2[nH]c3c(C)c4cc[n+](CC(=O)N(CCCCCN)CCOc5ccc(/C(=C(/Cl)c6ccccc6)c6ccccc6)cc5)cc4c(C)c3c2c1,,
CHEMBL1184894,NCC1CCCCN1C(=O)[C@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,,
CHEMBL1184897,O=P1(N2CC[N+]3(CCc4ccccc4C3)CC2)NCCCO1,,
CHEMBL1162204,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@H]3O[C@@H](Cc4ccccc4)O[C@H]32)c(=O)n1,,
CHEMBL1182773,COc1cc2c(cc1OC)[C@H](c1cc(OC)c(OC)c(OC)c1)[N@@+](C)(CCCOC(=O)/C=C(\F)C(=O)OCCC[N@+]1(C)CCc3cc(OC)c(OC)c(OC)c3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,,
CHEMBL1182776,C[n+]1c(-c2cccc(C(=O)NCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O)c2)c2cc(N)ccc2c2ccc(N)cc21,,
CHEMBL1190114,CCCCCCCCCCCNC(=O)N[C@@H](C(=O)O)C1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](NC(=O)[C@H](N)CC(C)C)Cc2ccc(c([N+](=O)[O-])c2)Oc2cc1cc(OC1OC(O)C(O)C(O)C1NC(=O)CCCCCCCCCCC)c2OC,,
CHEMBL1214894,COc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,,
CHEMBL1201843,Cc1ccc(-n2cncn2)c(CNC(=O)CN2C=CN=C(NCC(F)(F)c3ccccn3)C2)c1,,
CHEMBL1187952,CC[C@H]1CCN2CCCC[C@@H]2[C@H]1c1ccc(Cl)c(Cl)c1,,
CHEMBL1183442,Cc1cc2nc(O)c3ccccc3c2cc1NC(=O)C[N+](C)(C)C,,
CHEMBL1199724,COc1ccccc1N1CCN(CCc2ccc(C(=O)C(=O)N3CCCCC3)n2C)CC1,,
CHEMBL1185850,C#CCN(Cc1ccc2nc(C)cc(Cl)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)c(F)c1,,
CHEMBL1160275,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=S)(S)OCC(O)OP(=S)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,,
CHEMBL1165739,COc1ccc(C2C=C(c3ccccc3)NC3=C2C(=O)CCC3)cc1,,
CHEMBL1163153,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](C)C(=O)NCC(=O)O,,
CHEMBL1163239,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4ccc(C(=O)O)cc4)CC[C@]23C)C(=O)O1,,
CHEMBL164375,C#CC(CN)c1ccccc1,,
CHEMBL1185301,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)CCCN1C(=O)CC(SCC(N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CS)C(=O)O)C1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,
CHEMBL1160680,CCCc1csc(SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)n1,,
CHEMBL3347318,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,,
CHEMBL1222093,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)N[C@@H](Cc1cnc[nH]1)C(=O)O)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)O)[C@@H](C)O,,
CHEMBL1200285,COc1cccc2[nH]cc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)c12,,
